Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,Satisfaction rating,cost_per_ticket,region,vendor,duration
ID0222,Jim,2021-01-04,16:48:00,Streaming,N,N,,,,25.45,EMEA,Vendor1,
ID0223,Martha,2021-01-04,16:49:26,Contract related,Y,Y,71.0,0:00:48,2.0,12.7,EMEA,Vendor3,71.0
ID0224,Stewart,2021-01-04,16:49:26,Payment related,Y,Y,75.0,0:01:33,4.0,39.06,LATAM,Vendor3,75.0
ID0225,Martha,2021-01-04,16:49:26,Technical Support,Y,Y,77.0,0:02:42,4.0,49.67,APAC,Vendor1,77.0
ID0226,Joe,2021-01-04,16:49:26,Streaming,Y,Y,88.0,0:06:27,4.0,20.42,EMEA,Vendor2,88.0
ID0227,Stewart,2021-01-04,17:35:31,Admin Support,Y,Y,82.0,0:03:05,2.0,19.41,APAC,Vendor2,82.0
ID0228,Jim,2021-01-04,17:35:31,Technical Support,Y,Y,110.0,0:06:30,3.0,33.87,LATAM,Vendor1,110.0
ID0229,Martha,2021-01-04,17:39:50,Admin Support,Y,N,70.0,0:01:32,3.0,18.82,APAC,Vendor3,70.0
ID0230,Becky,2021-01-04,17:39:50,Admin Support,Y,Y,117.0,0:03:40,3.0,39.94,NA,Vendor2,117.0
ID0231,Joe,2021-01-05,9:08:38,Streaming,Y,Y,18.0,0:00:50,3.0,44.34,APAC,Vendor3,18.0
ID0232,Joe,2021-01-05,9:08:38,Streaming,Y,Y,113.0,0:02:36,4.0,16.95,EMEA,Vendor3,113.0
ID0233,Stewart,2021-01-05,9:25:55,Contract related,Y,N,68.0,0:03:29,5.0,34.42,APAC,Vendor3,68.0
ID0234,Greg,2021-01-05,9:25:55,Payment related,Y,Y,67.0,0:04:14,5.0,12.55,LATAM,Vendor1,67.0
ID0235,Joe,2021-01-05,9:33:07,Technical Support,Y,Y,36.0,0:01:07,5.0,10.11,NA,Vendor3,36.0
ID0236,Stewart,2021-01-05,9:33:07,Streaming,N,N,,,,16.57,EMEA,Vendor1,
ID0237,Becky,2021-01-05,10:00:29,Technical Support,Y,Y,33.0,0:02:30,1.0,8.87,EMEA,Vendor2,33.0
ID0238,Dan,2021-01-05,10:00:29,Contract related,Y,Y,113.0,0:01:59,5.0,9.62,APAC,Vendor3,113.0
ID0239,Greg,2021-01-05,10:49:26,Contract related,Y,Y,106.0,0:06:19,3.0,39.78,EMEA,Vendor3,106.0
ID0240,Joe,2021-01-05,10:49:26,Streaming,Y,Y,23.0,0:04:59,3.0,20.55,LATAM,Vendor1,23.0
ID0241,Joe,2021-01-05,11:31:12,Streaming,N,N,,,,15.07,NA,Vendor2,
ID0242,Greg,2021-01-05,11:31:12,Payment related,Y,Y,11.0,0:04:42,1.0,10.49,LATAM,Vendor2,11.0
ID0243,Greg,2021-01-05,11:41:17,Contract related,Y,Y,73.0,0:04:45,5.0,21.87,NA,Vendor2,73.0
ID0244,Dan,2021-01-05,11:41:17,Admin Support,Y,Y,109.0,0:04:49,5.0,30.29,EMEA,Vendor3,109.0
ID0245,Martha,2021-01-05,11:49:55,Payment related,Y,Y,29.0,0:04:14,4.0,35.26,APAC,Vendor1,29.0
ID0246,Dan,2021-01-05,11:49:55,Streaming,N,N,,,,19.41,EMEA,Vendor1,
ID0247,Becky,2021-01-05,11:49:55,Admin Support,Y,Y,81.0,0:01:14,4.0,45.67,LATAM,Vendor3,81.0
ID0248,Greg,2021-01-05,11:49:55,Contract related,Y,Y,59.0,0:03:52,1.0,35.42,LATAM,Vendor1,59.0
ID0249,Becky,2021-01-05,12:00:00,Streaming,Y,Y,32.0,0:06:29,4.0,48.14,LATAM,Vendor1,32.0
ID0250,Martha,2021-01-05,12:00:00,Admin Support,Y,Y,116.0,0:00:42,4.0,45.17,NA,Vendor1,116.0
ID0251,Diane,2021-01-05,12:12:58,Payment related,Y,Y,92.0,0:01:55,5.0,35.94,APAC,Vendor1,92.0
ID0252,Greg,2021-01-05,12:12:58,Streaming,Y,Y,62.0,0:06:02,5.0,46.51,LATAM,Vendor2,62.0
ID0253,Joe,2021-01-05,13:04:48,Payment related,Y,Y,83.0,0:01:53,5.0,29.56,NA,Vendor3,83.0
ID0254,Joe,2021-01-05,13:04:48,Admin Support,Y,Y,71.0,0:02:31,3.0,17.27,EMEA,Vendor2,71.0
ID0255,Greg,2021-01-05,13:59:31,Admin Support,Y,N,74.0,0:04:32,3.0,7.93,NA,Vendor3,74.0
ID0256,Joe,2021-01-05,13:59:31,Technical Support,Y,Y,96.0,0:05:46,4.0,25.07,NA,Vendor2,96.0
ID0257,Diane,2021-01-05,14:42:43,Admin Support,Y,Y,110.0,0:01:41,1.0,47.46,NA,Vendor2,110.0
ID0258,Jim,2021-01-05,14:42:43,Streaming,Y,N,110.0,0:02:38,3.0,19.27,APAC,Vendor1,110.0
ID0259,Dan,2021-01-05,15:18:43,Technical Support,Y,Y,117.0,0:03:03,4.0,10.6,LATAM,Vendor3,117.0
ID0260,Becky,2021-01-05,15:18:43,Admin Support,Y,Y,44.0,0:05:53,3.0,12.36,EMEA,Vendor3,44.0
ID0261,Diane,2021-01-05,15:20:10,Contract related,Y,Y,47.0,0:06:02,4.0,11.16,LATAM,Vendor3,47.0
ID0262,Greg,2021-01-05,15:20:10,Admin Support,Y,Y,97.0,0:01:16,3.0,40.62,APAC,Vendor2,97.0
ID0263,Greg,2021-01-05,15:31:41,Streaming,Y,Y,67.0,0:02:39,4.0,11.03,LATAM,Vendor1,67.0
ID0264,Diane,2021-01-05,15:31:41,Streaming,Y,Y,72.0,0:06:48,3.0,33.04,EMEA,Vendor2,72.0
ID0265,Becky,2021-01-05,15:31:41,Contract related,Y,Y,68.0,0:04:21,3.0,40.62,EMEA,Vendor1,68.0
ID0266,Joe,2021-01-05,15:31:41,Payment related,Y,Y,98.0,0:06:22,5.0,23.35,NA,Vendor1,98.0
ID0267,Joe,2021-01-05,15:37:26,Streaming,Y,Y,120.0,0:00:56,3.0,38.96,EMEA,Vendor1,120.0
ID0268,Dan,2021-01-05,15:37:26,Payment related,Y,Y,13.0,0:02:33,1.0,48.82,NA,Vendor3,13.0
ID0269,Jim,2021-01-05,15:44:38,Admin Support,Y,Y,95.0,0:01:47,5.0,27.86,APAC,Vendor2,95.0
ID0270,Martha,2021-01-05,15:44:38,Payment related,Y,Y,31.0,0:00:42,5.0,6.76,LATAM,Vendor2,31.0
ID0271,Dan,2021-01-05,16:06:14,Streaming,Y,Y,113.0,0:06:22,3.0,42.99,EMEA,Vendor1,113.0
ID0272,Martha,2021-01-05,16:06:14,Technical Support,Y,Y,116.0,0:04:40,3.0,14.33,NA,Vendor3,116.0
ID0273,Martha,2021-01-05,16:16:19,Admin Support,Y,N,94.0,0:05:29,5.0,34.57,EMEA,Vendor1,94.0
ID0274,Martha,2021-01-05,16:16:19,Admin Support,Y,N,51.0,0:04:42,4.0,35.32,NA,Vendor3,51.0
ID0275,Diane,2021-01-05,16:27:50,Technical Support,Y,Y,60.0,0:04:07,4.0,25.61,EMEA,Vendor2,60.0
ID0276,Diane,2021-01-05,16:27:50,Contract related,Y,Y,59.0,0:06:04,2.0,8.5,APAC,Vendor2,59.0
ID0277,Stewart,2021-01-05,17:25:26,Technical Support,N,N,,,,32.25,EMEA,Vendor2,
ID0278,Greg,2021-01-05,17:25:26,Payment related,N,N,,,,36.23,LATAM,Vendor1,
ID0279,Joe,2021-01-05,17:29:46,Technical Support,N,N,,,,44.28,APAC,Vendor2,
ID0280,Dan,2021-01-05,17:29:46,Contract related,Y,Y,16.0,0:03:33,4.0,41.01,APAC,Vendor3,16.0
ID0281,Diane,2021-01-05,17:38:24,Technical Support,Y,Y,81.0,0:01:51,3.0,23.28,LATAM,Vendor3,81.0
ID0282,Joe,2021-01-05,17:38:24,Streaming,Y,Y,65.0,0:06:46,1.0,45.29,APAC,Vendor2,65.0
ID0283,Martha,2021-01-05,17:44:10,Streaming,Y,Y,55.0,0:03:04,2.0,9.26,LATAM,Vendor2,55.0
ID0284,Martha,2021-01-05,17:44:10,Technical Support,N,N,,,,13.97,NA,Vendor2,
ID0285,Martha,2021-01-05,17:57:07,Technical Support,Y,Y,31.0,0:02:25,4.0,25.0,LATAM,Vendor1,31.0
ID0286,Diane,2021-01-05,17:57:07,Streaming,Y,Y,45.0,0:05:13,2.0,18.1,LATAM,Vendor2,45.0
ID0287,Greg,2021-01-06,9:08:38,Technical Support,N,N,,,,22.91,LATAM,Vendor3,
ID0288,Stewart,2021-01-06,9:08:38,Payment related,Y,Y,43.0,0:02:09,5.0,25.56,APAC,Vendor3,43.0
ID0289,Stewart,2021-01-06,10:06:14,Technical Support,Y,Y,55.0,0:05:56,4.0,42.06,LATAM,Vendor2,55.0
ID0290,Stewart,2021-01-06,10:06:14,Contract related,Y,Y,63.0,0:02:19,3.0,38.79,LATAM,Vendor2,63.0
ID0291,Joe,2021-01-06,10:07:41,Payment related,N,N,,,,39.89,LATAM,Vendor3,
ID0292,Jim,2021-01-06,10:07:41,Contract related,Y,Y,122.0,0:05:52,1.0,35.96,EMEA,Vendor1,122.0
ID0293,Stewart,2021-01-06,10:32:10,Contract related,Y,Y,71.0,0:02:39,4.0,41.34,EMEA,Vendor1,71.0
ID0294,Jim,2021-01-06,10:32:10,Technical Support,Y,Y,54.0,0:04:57,4.0,47.02,NA,Vendor3,54.0
ID0295,Stewart,2021-01-06,10:42:14,Streaming,Y,Y,74.0,0:03:22,4.0,8.41,LATAM,Vendor1,74.0
ID0296,Stewart,2021-01-06,10:42:14,Admin Support,Y,Y,125.0,0:04:47,4.0,49.2,LATAM,Vendor1,125.0
ID0297,Dan,2021-01-06,11:12:29,Payment related,Y,Y,110.0,0:03:43,3.0,32.79,LATAM,Vendor1,110.0
ID0298,Becky,2021-01-06,11:12:29,Streaming,N,N,,,,8.3,NA,Vendor1,
ID0299,Martha,2021-01-06,11:29:46,Technical Support,Y,Y,74.0,0:01:31,5.0,13.92,LATAM,Vendor1,74.0
ID0300,Diane,2021-01-06,11:29:46,Payment related,Y,Y,80.0,0:04:27,4.0,6.78,LATAM,Vendor1,80.0
ID0301,Dan,2021-01-06,11:38:24,Payment related,N,N,,,,15.69,EMEA,Vendor3,
ID0302,Joe,2021-01-06,11:38:24,Contract related,Y,Y,110.0,0:03:54,2.0,15.99,APAC,Vendor2,110.0
ID0303,Stewart,2021-01-06,11:45:36,Payment related,Y,Y,26.0,0:03:08,3.0,16.74,APAC,Vendor2,26.0
ID0304,Greg,2021-01-06,11:45:36,Technical Support,N,N,,,,34.27,LATAM,Vendor3,
ID0305,Joe,2021-01-06,12:05:46,Admin Support,Y,Y,97.0,0:01:47,3.0,37.65,EMEA,Vendor1,97.0
ID0306,Dan,2021-01-06,12:05:46,Admin Support,Y,N,82.0,0:05:40,3.0,34.73,NA,Vendor2,82.0
ID0307,Becky,2021-01-06,12:07:12,Streaming,Y,N,102.0,0:05:53,5.0,39.21,EMEA,Vendor2,102.0
ID0308,Jim,2021-01-06,12:07:12,Admin Support,Y,Y,120.0,0:00:52,5.0,12.07,NA,Vendor2,120.0
ID0309,Greg,2021-01-06,13:30:43,Streaming,Y,Y,70.0,0:05:19,3.0,23.98,LATAM,Vendor1,70.0
ID0310,Diane,2021-01-06,13:30:43,Admin Support,N,N,,,,36.81,APAC,Vendor3,
ID0311,Stewart,2021-01-06,13:58:05,Payment related,Y,Y,122.0,0:02:56,3.0,40.82,LATAM,Vendor3,122.0
ID0312,Martha,2021-01-06,13:58:05,Streaming,N,N,,,,9.01,APAC,Vendor3,
ID0313,Joe,2021-01-06,14:03:50,Payment related,Y,Y,19.0,0:00:55,1.0,16.16,NA,Vendor3,19.0
ID0314,Greg,2021-01-06,14:03:50,Payment related,Y,Y,71.0,0:02:37,4.0,25.95,APAC,Vendor2,71.0
ID0315,Joe,2021-01-06,14:13:55,Technical Support,Y,Y,24.0,0:04:59,1.0,20.05,EMEA,Vendor1,24.0
ID0316,Martha,2021-01-06,14:13:55,Technical Support,Y,Y,67.0,0:05:36,1.0,5.98,LATAM,Vendor3,67.0
ID0317,Martha,2021-01-06,14:32:38,Streaming,Y,N,57.0,0:04:14,3.0,22.39,EMEA,Vendor3,57.0
ID0318,Diane,2021-01-06,14:32:38,Streaming,Y,Y,108.0,0:05:03,4.0,6.83,NA,Vendor1,108.0
ID0319,Stewart,2021-01-06,14:57:07,Payment related,Y,Y,99.0,0:04:08,4.0,25.87,APAC,Vendor2,99.0
ID0320,Stewart,2021-01-06,14:57:07,Payment related,Y,Y,56.0,0:04:52,1.0,23.81,LATAM,Vendor1,56.0
ID0321,Stewart,2021-01-06,15:02:53,Payment related,Y,Y,121.0,0:03:57,3.0,28.12,NA,Vendor2,121.0
ID0322,Greg,2021-01-06,15:02:53,Admin Support,N,N,,,,14.87,APAC,Vendor2,
ID0323,Joe,2021-01-06,15:12:58,Contract related,Y,Y,72.0,0:06:00,1.0,43.29,NA,Vendor2,72.0
ID0324,Greg,2021-01-06,15:12:58,Contract related,Y,Y,54.0,0:06:15,4.0,42.43,APAC,Vendor3,54.0
ID0325,Martha,2021-01-06,16:17:46,Admin Support,Y,Y,30.0,0:04:36,3.0,34.18,EMEA,Vendor1,30.0
ID0326,Jim,2021-01-06,16:17:46,Payment related,Y,Y,44.0,0:01:04,2.0,49.86,EMEA,Vendor2,44.0
ID0327,Greg,2021-01-06,16:22:05,Payment related,Y,N,97.0,0:01:58,4.0,38.97,APAC,Vendor1,97.0
ID0328,Jim,2021-01-06,16:22:05,Streaming,Y,Y,47.0,0:01:49,3.0,49.76,NA,Vendor3,47.0
ID0329,Dan,2021-01-06,16:27:50,Streaming,Y,Y,53.0,0:01:43,3.0,43.52,APAC,Vendor2,53.0
ID0330,Dan,2021-01-06,16:27:50,Contract related,N,N,,,,18.29,EMEA,Vendor2,
ID0331,Martha,2021-01-06,16:35:02,Payment related,N,N,,,,33.87,EMEA,Vendor2,
ID0332,Jim,2021-01-06,16:35:02,Streaming,N,N,,,,43.16,EMEA,Vendor3,
ID0333,Stewart,2021-01-06,16:39:22,Admin Support,Y,Y,81.0,0:03:45,3.0,32.22,NA,Vendor1,81.0
ID0334,Diane,2021-01-06,16:39:22,Contract related,Y,Y,11.0,0:00:34,4.0,7.43,NA,Vendor1,11.0
ID0335,Martha,2021-01-06,17:00:58,Payment related,Y,Y,48.0,0:00:53,5.0,35.56,NA,Vendor1,48.0
ID0336,Stewart,2021-01-06,17:00:58,Contract related,Y,Y,37.0,0:06:54,5.0,35.77,NA,Vendor2,37.0
ID0337,Martha,2021-01-06,17:19:41,Technical Support,Y,Y,115.0,0:02:34,4.0,37.31,EMEA,Vendor1,115.0
ID0338,Greg,2021-01-06,17:19:41,Payment related,Y,Y,81.0,0:00:53,4.0,14.83,NA,Vendor1,81.0
ID0339,Becky,2021-01-06,17:21:07,Contract related,N,N,,,,23.23,LATAM,Vendor2,
ID0340,Jim,2021-01-06,17:21:07,Admin Support,Y,Y,12.0,0:03:12,5.0,42.75,APAC,Vendor3,12.0
ID0341,Stewart,2021-01-06,17:22:34,Admin Support,Y,Y,75.0,0:02:51,3.0,30.74,LATAM,Vendor1,75.0
ID0342,Jim,2021-01-06,17:22:34,Contract related,Y,Y,42.0,0:01:17,4.0,11.9,NA,Vendor1,42.0
ID0343,Greg,2021-01-06,17:24:00,Admin Support,Y,Y,96.0,0:01:45,5.0,12.3,APAC,Vendor3,96.0
ID0344,Stewart,2021-01-06,17:24:00,Payment related,Y,Y,58.0,0:01:51,5.0,47.28,LATAM,Vendor3,58.0
ID0345,Dan,2021-01-07,9:04:19,Contract related,Y,Y,62.0,0:05:16,5.0,33.51,APAC,Vendor2,62.0
ID0346,Greg,2021-01-07,9:04:19,Payment related,Y,Y,74.0,0:02:10,5.0,46.49,LATAM,Vendor2,74.0
ID0347,Becky,2021-01-07,9:07:12,Technical Support,Y,Y,26.0,0:01:10,3.0,24.36,EMEA,Vendor3,26.0
ID0348,Diane,2021-01-07,9:07:12,Technical Support,N,N,,,,44.48,NA,Vendor1,
ID0349,Joe,2021-01-07,9:20:10,Technical Support,Y,Y,40.0,0:05:08,2.0,38.83,NA,Vendor1,40.0
ID0350,Joe,2021-01-07,9:20:10,Streaming,Y,Y,12.0,0:04:54,3.0,34.36,APAC,Vendor3,12.0
ID0351,Joe,2021-01-07,10:14:53,Contract related,Y,Y,114.0,0:03:41,5.0,41.24,EMEA,Vendor1,114.0
ID0352,Becky,2021-01-07,10:14:53,Contract related,Y,Y,85.0,0:03:29,4.0,25.25,NA,Vendor3,85.0
ID0353,Diane,2021-01-07,10:23:31,Admin Support,Y,Y,52.0,0:01:55,5.0,33.17,LATAM,Vendor3,52.0
ID0354,Greg,2021-01-07,10:23:31,Streaming,Y,Y,60.0,0:04:18,3.0,31.95,NA,Vendor2,60.0
ID0355,Joe,2021-01-07,10:33:36,Admin Support,Y,Y,76.0,0:05:07,4.0,28.89,APAC,Vendor3,76.0
ID0356,Stewart,2021-01-07,10:33:36,Contract related,N,N,,,,49.24,APAC,Vendor1,
ID0357,Becky,2021-01-07,10:48:00,Streaming,N,N,,,,27.09,LATAM,Vendor3,
ID0358,Joe,2021-01-07,10:48:00,Streaming,Y,Y,25.0,0:01:20,5.0,15.33,APAC,Vendor3,25.0
ID0359,Greg,2021-01-07,11:36:58,Streaming,Y,Y,37.0,0:02:32,3.0,10.48,NA,Vendor3,37.0
ID0360,Dan,2021-01-07,11:36:58,Admin Support,Y,Y,71.0,0:05:41,3.0,21.15,EMEA,Vendor2,71.0
ID0361,Jim,2021-01-07,11:42:43,Admin Support,Y,Y,76.0,0:04:37,1.0,5.96,APAC,Vendor2,76.0
ID0362,Stewart,2021-01-07,11:42:43,Technical Support,Y,Y,66.0,0:06:50,3.0,19.33,EMEA,Vendor1,66.0
ID0363,Diane,2021-01-07,11:47:02,Admin Support,Y,Y,72.0,0:03:25,3.0,8.03,APAC,Vendor2,72.0
ID0364,Jim,2021-01-07,11:47:02,Admin Support,Y,Y,47.0,0:06:37,5.0,19.91,EMEA,Vendor2,47.0
ID0365,Jim,2021-01-07,12:08:38,Payment related,N,N,,,,16.21,APAC,Vendor3,
ID0366,Greg,2021-01-07,12:08:38,Payment related,Y,Y,29.0,0:02:51,5.0,17.38,EMEA,Vendor1,29.0
ID0367,Dan,2021-01-07,12:36:00,Streaming,N,N,,,,33.76,NA,Vendor3,
ID0368,Becky,2021-01-07,12:36:00,Contract related,Y,Y,122.0,0:01:40,4.0,30.23,APAC,Vendor1,122.0
ID0369,Greg,2021-01-07,12:48:58,Technical Support,Y,Y,52.0,0:04:06,5.0,44.2,LATAM,Vendor2,52.0
ID0370,Martha,2021-01-07,12:48:58,Admin Support,Y,Y,33.0,0:04:26,4.0,33.63,APAC,Vendor2,33.0
ID0371,Joe,2021-01-07,13:26:24,Payment related,Y,Y,123.0,0:02:24,3.0,26.71,LATAM,Vendor1,123.0
ID0372,Greg,2021-01-07,13:26:24,Technical Support,Y,Y,23.0,0:02:03,4.0,18.18,EMEA,Vendor2,23.0
ID0373,Becky,2021-01-07,13:30:43,Streaming,N,N,,,,29.97,EMEA,Vendor2,
ID0374,Stewart,2021-01-07,13:30:43,Admin Support,Y,N,29.0,0:03:25,5.0,12.46,APAC,Vendor1,29.0
ID0375,Greg,2021-01-07,13:42:14,Contract related,N,N,,,,20.16,EMEA,Vendor3,
ID0376,Becky,2021-01-07,13:42:14,Streaming,Y,Y,54.0,0:03:48,5.0,41.08,EMEA,Vendor2,54.0
ID0377,Dan,2021-01-07,13:45:07,Streaming,Y,Y,14.0,0:04:43,4.0,7.47,LATAM,Vendor3,14.0
ID0378,Dan,2021-01-07,13:45:07,Payment related,Y,Y,11.0,0:04:25,3.0,48.67,NA,Vendor1,11.0
ID0379,Joe,2021-01-07,14:31:12,Payment related,Y,Y,84.0,0:04:59,1.0,23.44,EMEA,Vendor3,84.0
ID0380,Martha,2021-01-07,14:31:12,Payment related,Y,Y,21.0,0:02:51,4.0,7.96,EMEA,Vendor3,21.0
ID0381,Martha,2021-01-07,15:53:17,Technical Support,Y,N,81.0,0:05:10,3.0,12.35,EMEA,Vendor3,81.0
ID0382,Dan,2021-01-07,15:53:17,Payment related,N,N,,,,30.89,LATAM,Vendor3,
ID0383,Diane,2021-01-07,16:07:41,Admin Support,N,N,,,,16.44,LATAM,Vendor3,
ID0384,Stewart,2021-01-07,16:07:41,Technical Support,Y,Y,84.0,0:06:22,4.0,13.45,EMEA,Vendor3,84.0
ID0385,Martha,2021-01-07,16:29:17,Streaming,Y,Y,118.0,0:03:35,2.0,45.61,EMEA,Vendor2,118.0
ID0386,Becky,2021-01-07,16:29:17,Technical Support,Y,Y,35.0,0:06:15,2.0,35.81,NA,Vendor2,35.0
ID0387,Dan,2021-01-07,16:40:48,Payment related,Y,Y,82.0,0:02:13,3.0,36.54,NA,Vendor2,82.0
ID0388,Jim,2021-01-07,16:40:48,Streaming,Y,Y,119.0,0:03:03,4.0,43.83,LATAM,Vendor3,119.0
ID0389,Jim,2021-01-07,17:03:50,Contract related,Y,Y,107.0,0:06:46,2.0,14.38,LATAM,Vendor3,107.0
ID0390,Joe,2021-01-07,17:03:50,Contract related,Y,Y,86.0,0:00:42,4.0,28.92,EMEA,Vendor1,86.0
ID0391,Diane,2021-01-07,17:39:50,Streaming,Y,Y,76.0,0:01:23,4.0,5.87,EMEA,Vendor3,76.0
ID0392,Stewart,2021-01-07,17:39:50,Streaming,Y,N,78.0,0:03:07,3.0,30.79,EMEA,Vendor3,78.0
ID0393,Jim,2021-01-07,17:47:02,Admin Support,Y,Y,118.0,0:00:33,3.0,30.12,APAC,Vendor1,118.0
ID0394,Diane,2021-01-07,17:47:02,Technical Support,N,N,,,,9.86,NA,Vendor2,
ID0395,Joe,2021-01-07,17:48:29,Admin Support,Y,Y,47.0,0:02:02,5.0,25.39,LATAM,Vendor3,47.0
ID0396,Diane,2021-01-07,17:48:29,Admin Support,Y,Y,86.0,0:02:58,2.0,29.96,LATAM,Vendor1,86.0
ID0397,Greg,2021-01-07,17:55:41,Technical Support,Y,Y,76.0,0:05:52,3.0,12.89,EMEA,Vendor2,76.0
ID0398,Jim,2021-01-07,17:55:41,Payment related,Y,Y,32.0,0:03:23,4.0,43.49,EMEA,Vendor3,32.0
ID0399,Joe,2021-01-08,9:00:00,Admin Support,Y,Y,98.0,0:03:33,5.0,32.0,NA,Vendor1,98.0
ID0400,Jim,2021-01-08,9:00:00,Technical Support,Y,Y,86.0,0:00:37,4.0,41.77,APAC,Vendor1,86.0
ID0401,Diane,2021-01-08,9:24:29,Technical Support,Y,Y,37.0,0:01:05,3.0,39.29,LATAM,Vendor3,37.0
ID0402,Greg,2021-01-08,9:24:29,Admin Support,Y,Y,15.0,0:04:27,5.0,17.67,APAC,Vendor2,15.0
ID0403,Diane,2021-01-08,9:47:31,Contract related,Y,Y,114.0,0:04:13,5.0,34.85,LATAM,Vendor3,114.0
ID0404,Stewart,2021-01-08,9:47:31,Payment related,N,N,,,,25.25,EMEA,Vendor2,
ID0405,Jim,2021-01-08,9:59:02,Technical Support,N,N,,,,10.4,NA,Vendor3,
ID0406,Martha,2021-01-08,9:59:02,Streaming,N,N,,,,49.16,APAC,Vendor1,
ID0407,Martha,2021-01-08,10:42:14,Streaming,Y,N,23.0,0:02:16,3.0,47.99,APAC,Vendor2,23.0
ID0408,Dan,2021-01-08,10:42:14,Payment related,N,N,,,,29.63,EMEA,Vendor1,
ID0409,Joe,2021-01-08,10:49:26,Admin Support,Y,Y,69.0,0:05:41,3.0,27.23,NA,Vendor1,69.0
ID0410,Stewart,2021-01-08,10:49:26,Contract related,Y,Y,15.0,0:06:10,4.0,15.25,NA,Vendor1,15.0
ID0411,Becky,2021-01-08,10:49:26,Technical Support,Y,Y,119.0,0:05:28,3.0,6.79,LATAM,Vendor1,119.0
ID0412,Becky,2021-01-08,10:49:26,Streaming,Y,Y,68.0,0:05:17,1.0,7.31,EMEA,Vendor2,68.0
ID0413,Diane,2021-01-08,11:00:58,Contract related,Y,Y,115.0,0:06:10,3.0,7.6,NA,Vendor2,115.0
ID0414,Joe,2021-01-08,11:00:58,Contract related,Y,Y,84.0,0:01:11,5.0,24.41,APAC,Vendor3,84.0
ID0415,Dan,2021-01-08,11:16:48,Contract related,Y,N,59.0,0:01:17,4.0,46.02,NA,Vendor2,59.0
ID0416,Diane,2021-01-08,11:16:48,Technical Support,Y,N,112.0,0:03:34,4.0,19.64,EMEA,Vendor3,112.0
ID0417,Dan,2021-01-08,11:16:48,Contract related,N,N,,,,31.68,NA,Vendor3,
ID0418,Dan,2021-01-08,11:16:48,Admin Support,Y,Y,39.0,0:04:51,3.0,44.28,NA,Vendor3,39.0
ID0419,Jim,2021-01-08,12:12:58,Streaming,Y,Y,31.0,0:06:35,5.0,19.87,EMEA,Vendor1,31.0
ID0420,Dan,2021-01-08,12:12:58,Streaming,Y,Y,112.0,0:03:41,2.0,44.72,EMEA,Vendor1,112.0
ID0421,Greg,2021-01-08,12:14:24,Streaming,Y,Y,49.0,0:02:25,4.0,27.57,LATAM,Vendor3,49.0
ID0422,Greg,2021-01-08,12:14:24,Technical Support,Y,Y,18.0,0:06:38,3.0,49.11,EMEA,Vendor1,18.0
ID0423,Stewart,2021-01-08,12:38:53,Technical Support,Y,Y,80.0,0:02:43,4.0,28.16,NA,Vendor1,80.0
ID0424,Dan,2021-01-08,12:38:53,Admin Support,Y,Y,57.0,0:02:33,3.0,21.71,NA,Vendor3,57.0
ID0425,Stewart,2021-01-08,12:48:58,Contract related,N,N,,,,13.25,APAC,Vendor1,
ID0426,Diane,2021-01-08,12:48:58,Contract related,Y,N,87.0,0:06:18,4.0,8.21,APAC,Vendor3,87.0
ID0427,Diane,2021-01-08,13:10:34,Payment related,N,N,,,,29.43,LATAM,Vendor1,
ID0428,Greg,2021-01-08,13:10:34,Streaming,Y,Y,81.0,0:05:56,3.0,17.2,APAC,Vendor2,81.0
ID0429,Joe,2021-01-08,13:10:34,Technical Support,N,N,,,,31.79,EMEA,Vendor3,
ID0430,Jim,2021-01-08,13:10:34,Streaming,Y,Y,47.0,0:02:11,5.0,32.52,NA,Vendor2,47.0
ID0431,Joe,2021-01-08,13:17:46,Streaming,Y,Y,57.0,0:06:15,4.0,17.48,APAC,Vendor3,57.0
ID0432,Becky,2021-01-08,13:17:46,Payment related,N,N,,,,38.8,APAC,Vendor2,
ID0433,Joe,2021-01-08,13:43:41,Contract related,Y,Y,104.0,0:03:55,4.0,7.37,LATAM,Vendor2,104.0
ID0434,Becky,2021-01-08,13:43:41,Admin Support,Y,Y,16.0,0:05:46,3.0,38.57,APAC,Vendor2,16.0
ID0435,Greg,2021-01-08,15:37:26,Streaming,Y,Y,37.0,0:04:13,4.0,5.78,NA,Vendor1,37.0
ID0436,Diane,2021-01-08,15:37:26,Admin Support,N,N,,,,23.75,EMEA,Vendor2,
ID0437,Stewart,2021-01-08,15:43:12,Technical Support,Y,Y,61.0,0:02:06,4.0,35.25,APAC,Vendor1,61.0
ID0438,Stewart,2021-01-08,15:43:12,Admin Support,Y,N,41.0,0:03:10,4.0,47.89,LATAM,Vendor2,41.0
ID0439,Diane,2021-01-08,15:53:17,Streaming,Y,Y,40.0,0:01:21,4.0,41.68,EMEA,Vendor2,40.0
ID0440,Diane,2021-01-08,15:53:17,Admin Support,Y,Y,55.0,0:05:21,2.0,21.33,APAC,Vendor3,55.0
ID0441,Greg,2021-01-08,15:54:43,Admin Support,Y,Y,92.0,0:00:53,3.0,45.1,APAC,Vendor1,92.0
ID0442,Dan,2021-01-08,15:54:43,Contract related,Y,Y,118.0,0:01:38,5.0,34.5,EMEA,Vendor3,118.0
